學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
113,2,551014001,"研究方法與論文寫作","余明忠","三1五56","井塘020110",3.0,必修,"英文碩一",英文,是,碩士班,"＠備註:無"
113,2,551764001,"艾密莉‧狄謹蓀專題","許立欣","三234","季陶340407",3.0,選修,"英文碩一英博文一英文碩二英博文二",英文,是,碩士班、博士班,"＠備註:無"
113,2,551767001,"愛默生與惠特曼作品中的修身與群體","柯瑞強","三D56","研究250206",3.0,選修,"英文碩一英博文一英文碩二英博文二",英文,是,碩士班、博士班,"＠備註:無"
113,2,551801001,"莎士比亞與莎士比亞評論","施堂模","五234","季陶340304",3.0,選修,"英文碩一英博文一英文碩二英博文二",英文,是,碩士班、博士班,"＠備註:無"
113,2,554012001,"近現代俄國文學研究","江杰翰","一D56","道藩320406",3.0,群修,"斯語碩一斯語碩二",中文,否,碩士班,"＠備註:無"
113,2,554871001,"俄羅斯文化專題：文學與藝術","陳美芬","三234","道藩320406",3.0,選修,"斯語碩一斯語碩二",中文,否,碩士班,"＠備註:無"
113,2,555732001,"語用學與語意處理","賴瑶鍈","三D56","百年330407",3.0,選修,"語言碩一語言博一語言碩二語言博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,601332001,"民事裁判評析與民法理論發展","詹森林","二56","大勇210205",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601363001,"國家組織法","廖元豪","四56","大勇210201",2.0,選修,"法律二甲法律二乙法律二丙",中文,否,學士班,"＠備註:無"
113,2,601535001,"民法總則實例研習","吳瑾瑜","二234","大勇210106",3.0,選修,"法律一甲法律一乙法律一丙",中文,否,學士班,"＠備註:無"
113,2,601359001,"民法債編各論","王千維","四234","大勇210206",3.0,選修,"法律二甲法律二乙法律二丙",中文,否,學士班,"＠備註:無"
113,2,601526011,"財法中心公益服務實習—金融消費評議中心見習（二）","周振鋒","二EF","綜合271408",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:本課程不開放網路選課，請有興趣的同學務必於 113 / 12 / 31（二）17：00 前將課程報名表回傳給助教（助教會將檔案寄給同學）；經授課教師審查後，將以 email 通知錄取名單，再由系辦助教統一將錄取名單灌入選課系統中。"
113,2,601629001,"刑事證據法","何賴傑","一D56","綜南270113",3.0,選修,"法律二甲法律二乙法律二丙法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601632001,"民法中心公益服務實習","周伯峰","四C","綜合271411",1.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601681001,"國際貿易法","許耀明","四567","綜北270302",3.0,選修,"法律二甲法律二乙法律二丙法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601048011,"證券交易法","林國全","三234","綜南270114",3.0,群修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:111級基礎科目"
113,2,601160021,"法學的歷史、社會與思想","廖宜寧","四234","綜北270202",3.0,必修,"法律一丙",中文,否,學士班,"＠備註:113級基礎科目"
113,2,601085001,"刑事法綜合研習","林俊益","一5678","大勇210105",2.0,群修,"法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:本課程隔週上課，上課時間為 2 /17、3/3、3/17、3/31、4/14、4/28、5/12、5/26、6/9"
113,2,601110001,"保險法","葉啓洲","五234","綜合中央大教室 (270751)",3.0,群修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:無"
113,2,601359011,"民法債編各論","張韻琪","四234","大勇210205",3.0,選修,"法律二甲法律二乙法律二丙",中文,否,學士班,"＠備註:無"
113,2,601600001,"物權法實例研習","吳瑾瑜","三234","大勇210106",3.0,選修,"法律二甲法律二乙法律二丙",中文,否,學士班,"＠備註:無"
113,2,601900001,"強制執行法與破產法","劉明生","三56","大勇210202",2.0,選修,"法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601048001,"證券交易法","陳盈如","三234","大勇210206",3.0,群修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:111級基礎科目"
113,2,601048021,"證券交易法","周振鋒","五D56","綜北270201",3.0,群修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:111級基礎科目"
113,2,601160001,"法學的歷史、社會與思想","王曉丹","四234","綜北270302",3.0,必修,"法律一甲",中文,否,學士班,"＠備註:113級基礎科目"
113,2,601160011,"法學的歷史、社會與思想","黃琴唐","四234","綜北270103",3.0,必修,"法律一乙",中文,否,學士班,"＠備註:113級基礎科目"
113,2,601319001,"刑事法的脈動","何賴傑","五34","綜北270105",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601325001,"公平交易法","王立達","五678","大勇210201",3.0,選修,"法律二甲法律二乙法律二丙法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601330001,"行政救濟法","張桐銳","三78E","綜北270304",3.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601334001,"體育運動與法律（二）","林佳和","一D56","大勇210106",3.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601335001,"爭議案件與法律解釋方法","江玉林","四234","綜合271407",3.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601357001,"海商法","沈宗倫","二56","綜南270114",2.0,選修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:無"
113,2,601359021,"民法債編各論","周伯峰","四234","大勇210202",3.0,選修,"法律二甲法律二乙法律二丙",中文,否,學士班,"＠備註:無"
113,2,601364001,"土地、環境與法律","李明芝、傅玲靜","一78","綜南270311",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601371001,"勞動法與社會法導論","林佳和、張桐銳","四78","綜南270113",2.0,選修,"法律一甲法律一乙法律一丙法律二甲法律二乙法律二丙法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601379001,"商務契約撰擬","朱德芳、程春益","二78","綜北270306",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601440001,"檢察實務研究（二）","黃謀信","五56","綜北270103",2.0,選修,"法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601521001,"國際人道法與難民法","蔡沛倫","四56","綜北270305",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601595001,"著作權法","沈宗倫","二78","綜南270114",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601630001,"法律服務","呂彥彬","三C","綜北270107",1.0,選修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:無"
113,2,601640001,"身分法案例實習","林秀雄","四56","綜北270101",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601674001,"集體勞動法","林良榮","三56","",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601685001,"刑事政策","謝如媛","四234","綜北270204",3.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601320001,"民事實務專題研究（三）","許政賢","四78","綜合271411",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601327001,"智慧財產權法專題研究（五）","陳龍昇","四56","綜合271408",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:研究主題智財訴訟案例實務"
113,2,601328001,"調解法","姜世明","四34","綜北270201",2.0,選修,"法律二甲法律二乙法律二丙法律三��法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601329001,"債法實例研習","向明恩","三EF","商館260206",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601331001,"氣候變遷與法律","許耀明、傅玲靜","三56","綜北270306",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601355001,"法學方法與民事審判實務","魏大喨","四56","綜合271407",2.0,選修,"法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601357011,"海商法","張新平","五D5","大勇210201",2.0,選修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:無"
113,2,601397001,"鑑識會計","朱家德、朱德芳、馬秀如","五D56","商館260815",3.0,選修,"法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601417001,"信託法理論與實務（二）","方嘉麟、胡玉瑩、馬國柱","五567","綜合271410",3.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:待聘胡玉瑩老師"
113,2,601562001,"法律經濟分析（一）","簡資修","四56","綜合271315",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601597001,"通訊傳播法","劉定基","三34","綜南270408",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601757001,"政府採購法","顏玉明","二56","綜合271315",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601887001,"銀行法","陳盈如","五D5","綜北270202",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601017001,"國際公法","陳貞如","五D56","大勇210205",3.0,群修,"法律二甲法律二乙法律二丙",中文,否,學士班,"＠備註:112級基礎科目"
113,2,601110021,"保險法","陳俊元","五234","學思040202",3.0,群修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:無"
113,2,601318001,"刑罰思想史專題研究（二）","李聖傑","三5","",1.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601137001,"法律倫理","蔡碧玉","四34","綜南270415",2.0,群修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:111級基礎科目"
113,2,601326001,"金融科技創新與監管政策專題","陳盈如、鄭婷嫻","五34","綜南270314",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601352001,"刑事訴訟法（二）","楊雲驊","二78","大勇210206",2.0,選修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:無"
113,2,601362001,"民事訴訟法（二）","劉明生","二234","大勇210101",3.0,選修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:無"
113,2,601362011,"民事訴訟法（二）","姜世明","二234","大仁200101",3.0,選修,"法律三甲法律三乙法律三丙",中文,否,學士��,"＠備註:無"
113,2,601382001,"行政法進階","詹鎮榮","三56","大勇210106",2.0,選修,"法律三甲法律三乙法律三丙",中文,否,學士班,"＠備註:無"
113,2,601389001,"視覺影像中的法律","江玉林","二234","綜北270301",3.0,選修,"法律一甲法律一乙法律一丙法律二甲法律二乙法律二丙法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601405001,"歐洲人權公約與司法實踐","王士帆","三567","綜北270102",3.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601653001,"公法中心公益服務實習","傅玲靜","一C","綜合271407",1.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601669001,"生物醫學倫理與法律（一）","劉宏恩","四234","綜合271408",3.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601716001,"勞動法案例研究","林良榮","三78","",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601755001,"企業併購法","周振鋒、黃朝琮","五78","綜北270403",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601767001,"民事訴訟法實例研習","劉明生","二56","綜北270102",2.0,選修,"法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601821001,"仲裁法","李家慶","三78","綜北270103",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,601944001,"德文（二）","黃程貫","三D56","綜北270301",3.0,選修,"法律一甲法律一乙法律一丙",中文,否,學士班,"＠備註:無"
113,2,601946001,"商標法","陳龍昇","三56","綜北270302",2.0,選修,"法律三甲法律三乙法律三丙法律四甲法律四乙法律四丙",中文,否,學士班,"＠備註:無"
113,2,651196001,"德文法學名著選讀（四）","楊雲驊","一678","綜合271315",3.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:碩士班語文課程，博士生選修不計入其畢業學分。"
113,2,651B09001,"民事審判實務研究","邱景芬","五D567","綜合271407",2.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:1. 授課教師為最高法院邱景芬法官。2. 本課程隔週上課，上課日期為 114 / 02 / 21、03 / 07、03 / 21、（04 / 04 校際活動週停課）、04 / 18、05 / 02、05 / 16、（05 / 30 端午節補假停課）及 06 / 13。原則上隔週上課，實際上課日期會於第一次上課與同學們協調。"
113,2,961016001,"民事證據法專題研究","姜世明","六78","綜北270103",2.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,961172001,"強制執行法專題研究（一）","劉明生","三FG","",2.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,652165001,"保險法","葉啓洲","五234","綜合中央大教室 (270751)",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652849001,"財法中心公益服務實習－金融消費評議中心見習（二）","周振鋒","二EF","綜合271408",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程不開放網路選課，請有興趣的同學務必於 114 / 01 / 22（三）17：00 前將課程報名表回傳給助教（選課前助教會將檔案寄給同學）；經授課教師審查後，將以 email 通知錄取名單，再由系辦助教統一完成選課程序。"
113,2,651639001,"財法中心公益服務實習—金融消費評議中心見習（二）","周振鋒","二EF","綜合271408",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程不開放網路選課，請有興趣的同學務必於 114 / 01 / 22（三）17：00 前將課程報名表回傳給助教（選課前助教會將檔案寄給同學）；經授課教師審查後，將以 email 通知錄取名單，再由系辦助教統一完成選課程序。"
113,2,651B77001,"刑事法的脈動","何賴傑","五34","綜北270105",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652101001,"行政法","傅玲靜","四34C","綜北270306",3.0,必修,"法科碩一",中文,否,碩士班,"＠備註:無"
113,2,652110001,"政府採購法","顏玉明","二56","綜合271315",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652139001,"行政救濟法","張桐銳","三78E","綜北270304",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652141001,"刑事政策","謝如媛","四234","綜北270204",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652150001,"證券交易法","陳盈如","三234","大勇210206",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652160001,"法律服務","呂彥彬","三C","綜北270107",1.0,群修,"法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652162001,"民事訴訟法（二）","劉明生","二234","大勇210101",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652165011,"保險法","陳俊元","五234","學思040202",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652166001,"海商法","沈宗倫","二56","",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652201001,"土地、環境與法律","李明芝、傅玲靜","一78","綜南270311",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:1. 須修過「行政法」課程。2. 與學士班課程合開，博士生選修不計入其畢業學分。3. 已修過土地、環境與法律（一）以及（二）以及（三）三次課程者請勿修習。"
113,2,652206001,"生物醫學倫理與法律（一）","劉宏恩","四234","綜合271408",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 本課程為 112－113 學年度法律學系碩士班基法組入學學生之群修科目，以及 112－113 學年度法科所入學學生之整合核心課程。"
113,2,652848001,"公法中心公益服務實習","傅玲靜","一C","綜合271407",1.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:1. 須修過「行政法」課程。2. 與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652858001,"智慧財產與企業併購專題研究","馮震宇","三56","",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:碩、博士班合開課程。"
113,2,652883001,"集體勞動法","林良榮","三56","",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,961021001,"民法債編總論","王千維、呂彥彬","五FGH","綜北270104",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,961028001,"企業併購法專題研究","朱德芳、陳泰明、劉連煜","二FGH","",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,961216001,"刑法實例研習（三）","陳志輝","一FGH","",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,961217001,"租稅法專題研究（一）","盛子龍、傅玲靜","四FGH","",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:上課地點在公企中心"
113,2,961218001,"金融科技創新與監管政策專題研究","陳盈如、鄭婷嫻","五FGH","綜合271407",3.0,群修,"法碩專一法碩專二",中文,否,碩士班,"＠備註:無"
113,2,651019001,"日文法學名著選讀（一）","黃琴唐","二567","綜北270203",3.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 碩士班語文課程，博士生選修不計入其畢業學分。2. 須先修習學士班日文（一），或曾在���學修習日文語文 4 學分以上，或通過日本語能力試驗 N3 以上，或參加財團法人語言訓練測驗中心舉辦之「FLPT 日語能力測驗」筆試項目獲得 150 分以上，始得修習本課程。如被擋修，請於加退選結束前將相關證明（掃描檔或圖片檔）寄給子欣設定允許擋修後，方得於系統上選課。"
113,2,651066001,"法理學專題研究（四）","陳起行","一D567","綜合271410",1.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:1. 研究主題為：康德法哲學研究二。2. 本課程集中上課，上課日期為114/02/24、03/03、05/26及06/02。"
113,2,651071001,"比較憲法專題研究（一）","吳秦雯","二34","綜合271410",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651230001,"財產法專題研究（三）","向明恩","三56","綜合271410",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651330001,"刑事證據法專題研究（一）","何賴傑","二34","綜合271411",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651401001,"不當得利法專題研究（二）","王千維","二34","綜合271407",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651404001,"法制史專題研究（五）","陳惠馨","二56","綜合271410",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:研究主題為：比較清代法制與當代法制。"
113,2,651449001,"勞動契約法專題研究（四）","林佳和","二78","綜合271407",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651541001,"民法中心公益服務實習","周伯峰","四C","綜合271411",1.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651641001,"國際人道法與難民法","蔡沛倫","四56","",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651718001,"法律經濟分析（一）","簡資修","四56","綜合271315",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651A98001,"原住民族行政及法規","吳秦雯","三D56","綜南270410",3.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開��博士生選修不計入其畢業學分。"
113,2,651B14001,"營建工程法律專題研究（一）","顏玉明","五56","綜合271408",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:本課程得申請替代學分為法科所「工程與法律」整合核心課程。若擬申請替代學分，已修過工程與法律（一）以及（二）以及（三）三次課程者請勿修習。"
113,2,651B41001,"國際智慧財產權法專題研究（三）","陳龍昇、謝祥揚","四EF","綜合271408",2.0,群修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 研究主題為：人工智慧智財爭議案例研討。"
113,2,651B67001,"金融科技創新與監管政策專題","陳盈如、鄭婷嫻","五34","綜南270314",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651B68001,"氣候變遷與法律","許耀明、傅玲靜","三56","綜北270306",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651B70001,"日本民法入門","張韻琪","未定或彈性","",2.0,選修,"法律碩一法律碩二",英文,是,碩士班,"＠備註:1.授課教師為學習院大學Daniel Machado准教授，張韻琪老師會跟課。2.與學士班課程合開，博士生選修不計入其畢業學分。3.上課時間為3/17－3/21，18：10－21：00；3/22，13：10－18：00；3/24－3/27，18：10－21：00。4.本課程第一次上課已逾選課以及停修課程階段，同學於選課前請務必妥慎考量。5.本課程不開放網路選課，請有興趣的同學於1/22（三）前填寫申請表單：https://tinyurl.com/y6f8z677。"
113,2,651B74001,"民事裁判評析與民法理論發展","詹森林","二56","大勇210205",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651057001,"英文法學名著選讀（四）","廖元豪","二D56","綜北270306",3.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:碩士班語文課程，博士生選修不計入其畢業學分。"
113,2,651226001,"國際公法專題研究（一）","陳貞如","四D5","綜合271411",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651297001,"刑事訴訟法專題研究（三）","楊雲驊","二56","綜合271411",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651320001,"憲法專題研究（五）","蘇永欽","五34","綜合271407",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651359001,"證券交易法專題研究（五）","劉連煜","一78","綜合271407",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651362001,"民事實務專題研究（三）","許政賢","四78","綜合271411",2.0,群修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651528001,"民事實務專題研究（二）","蘇永欽","四34","綜合271410",2.0,群修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651917001,"行政法論文寫作","劉宗德","三FG","綜合271411",2.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:須修過「行政法」以及「行政救濟」課程。"
113,2,651A29001,"鑑識會計","朱家德、朱德芳、馬秀如","五D56","商館260815",3.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651A46001,"檢察實務研究（二）","黃謀信","五56","綜北270103",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 與學士班課程合開，博士生選修不計入其畢業學分。2. 須修過「刑法」以及「刑事訴訟法」課程。"
113,2,651B01001,"刑事訴訟實務研究","陳德民","一67","綜合271411",2.0,選修,"法律碩一法律博一法律碩二法律博二",中文,否,碩士班、博士班,"＠備註:無"
113,2,651B47001,"法學方法與民事審判實務","魏大喨","四56","綜合271407",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,651B48001,"土地、環境與法律","李明芝、傅玲靜","一78","綜南270311",2.0,選修,"法律碩一法律碩二",中文,否,碩士班,"＠備註:1. 須修過「行政法」課程。2. 與學士班課程合開，博士生選修不計入其畢業學分。3. 已修過土地、環境與法律（一）以及（二）以及（三）三次課程者請勿修習。"
113,2,652150031,"證券交易法","周振鋒","五D56","綜北270201",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652155001,"法律倫理","蔡碧玉","四34","綜南270415",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652166011,"海商法","張新平","五D5","大勇210201",2.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652196001,"進階刑法","李聖傑","三234","綜北270306",3.0,必修,"法科碩一",中文,否,碩士班,"＠備註:無"
113,2,652204001,"體育運動與法律（二）","林佳和","一D56","大勇210106",3.0,群修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652840001,"日本民法入門","張韻琪","未定或彈性","",2.0,選修,"法科碩一法科碩二",英文,是,碩士班,"＠備註:1.授課教師為學習院大學Daniel Machado准教授，張韻琪老師會跟課。2.與學士班課程合開，博士生選修不計入其畢業學分。3.上課時間為3/17－3/21，18：10－21：00；3/22，13：10－18：00；3/24－3/27，18：10－21：00。4.本課程第一次上課已逾選課以及停修課程階段，同學於選課前請務必妥慎考量。5.本課程不開放網路選課，請有興趣的同學於1/22（三）前填寫申請表單：https://tinyurl.com/y6f8z677。"
113,2,652846001,"經濟法專題研究（三）","王立達","四78","綜北270306",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652847001,"民法中心公益服務實習","周伯峰","四C","綜合271411",1.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:與學士班課程合開，博士生選修不計入其畢業學分。"
113,2,652877001,"勞動法案例研究","林良榮","三78","",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652907001,"強制執行法與破產法","劉明生","三56","大勇210202",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
113,2,652911001,"著作權法","沈宗倫","二78","綜南270114",2.0,選修,"法科碩一法科碩二",中文,否,碩士班,"＠備註:無"
