學年度,學期,課程代碼,課程名稱,授課教師,上課時間,上課教室,學分,選別,開課學程/年級,授課語言,EMI課程,學制分類,備註
114,1,252019001,"社會科學統計方法","戴士展","二D56","綜南270314",3.0,必修,"政治碩一政治碩二",中文,否,碩士班,"＠備註:選修本課者，務必同時選修「社會科學統計方法實習」，時間為週二7節。外系學生欲選修，需事先以e-mail徵得授課老師同意，且出席第一堂課。"
114,1,252020001,"中國政治思想主要課題","張其賢","五234","綜南270726",3.0,必修,"政治碩一政治碩二",中文,否,碩士班,"＠備註:無"
114,1,252685001,"國際環境與能源專題","李栢浡","三567","綜南270109",3.0,選修,"政治碩一政治碩二",英文,是,碩士班,"＠備註:無"
114,1,252703001,"近代政治思想專題","周家瑜","四567","綜南270413",3.0,選修,"政治碩一政治碩二",英文,是,碩士班,"＠備註:無"
114,1,252802001,"全球化政治","冷則剛","二234","",3.0,選修,"政治碩一政治博一政治碩二政治博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,252819001,"國際人權法","翁燕菁","四D56","綜北270106",3.0,選修,"政治碩一政治碩二",英文,是,碩士班,"＠備註:無"
114,1,252914001,"拉丁美洲政府與政治","蘇彥斌","三234","綜南270726",3.0,選修,"政治碩一政治博一政治碩二政治博二",英文,是,碩士班、博士班,"＠備註:無"
114,1,254754001,"台灣礦業與社會","苗延威","三D56","綜南270312",3.0,選修,"社會碩一社會碩二",中文,否,碩士班,"＠備註:無"
114,1,254755001,"社會互動專題","劉叡穎","五234","綜合270835",3.0,選修,"社會碩一社會碩二",中文,否,碩士班,"＠備註:無"
114,1,255042001,"國際租稅","陳香梅","四D56","綜南270315",3.0,必修,"財政碩一財政碩二",中文,否,碩士班,"＠備註:稅務組必修"
114,1,255816001,"高等個體經濟學（一）","王智賢","四D56","綜合270946",3.0,選修,"財政碩一財政碩二",中文,否,碩士班,"＠備註:宜修過或正在修賽局論，碩士班學生請選此課號，博士班學生請勿選此課號(請改選255021001)"
114,1,255817001,"永續發展商業模式：選擇、實施與最佳案例分析","蔡文宜","四678","綜南270309",3.0,選修,"財政碩一財政碩二",英文,是,碩士班,"＠備註:1.英文授課 2.修課年級為大三、大四，但曾修過""永續發展與地方創生""且成績未低於85分者不再此限。"
114,1,255819001,"中國稅務與商務","徐曉婷","四D56","綜南270109",3.0,選修,"財政碩一財政碩二",中文,否,碩士班,"＠備註:無"
114,1,255823001,"國際租稅法","鍾騏","五234","綜南270312",3.0,選修,"財政碩一財政碩二",英文,是,碩士班,"＠備註:無"
114,1,255825001,"永續發展與企業社會責任","周麗芳","二EFG","綜北270205",3.0,選修,"財政碩一財政碩二",中文,否,碩士班,"＠備註:無"
114,1,255852001,"區域經濟","賴孚權","三234","綜合270931",3.0,選修,"財政碩一財政博一財政碩二財政博二",中文,否,碩士班、博士班,"＠備註:中央研究院人文社會科學研究中心賴孚權老師授課"
114,1,255858001,"應用計量分析—中國財政研究","黃智聰","一D56","綜南270312",3.0,選修,"財政碩一財政博一財政碩二財政博二",中文,否,碩士班、博士班,"＠備註:允許外所及外院學生修習/開放加簽"
114,1,255873001,"公共政策與財政專題研究","曾巨威","五678","綜合270931",3.0,選修,"財政碩一財政博一財政碩二財政博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,255914001,"醫療經濟學","連賢明","五234","",3.0,選修,"財政碩一財政碩二",英文,是,碩士班,"＠備註:無"
114,1,256653001,"認識災害管理與風險治理","張鎧如","四D56","綜南270308",3.0,選修,"公行碩一公行碩二",中文,否,碩士班,"＠備註:無"
114,1,256655001,"風險評估與危機管理","董祥開","一D56","綜南270311",3.0,選修,"公行碩一公行碩二",中文,否,碩士班,"＠備註:無"
114,1,256768001,"多變量統計分析","蕭乃沂","四567","綜合271149",3.0,選修,"公行碩一公行博一公行碩二公行博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,257709001,"土地利用法專題研究","陳立夫","四234","綜合270617",3.0,選修,"地政碩一地政博一地政碩二地政博二",中文,否,碩士���、博士班,"＠備註:無"
114,1,257720001,"空間決策","范噶色","一78E","綜合270610",3.0,選修,"地政碩一地政碩二",英文,是,碩士班,"＠備註:無"
114,1,257727001,"獨立研究（三）","林士淵、邱式鴻、范噶色、甯方璽、詹進發","一C五D","綜南270211",2.0,選修,"地政碩一地政博一地政碩二地政博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,257778001,"財產權結構與治理","楊松齡","五78E","綜合270622",3.0,選修,"地政碩一地政博一地政碩二地政博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,257780001,"數值攝影測量特論","邱式鴻","五234","綜合270617",3.0,選修,"地政碩一地政博一地政碩二地政博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,257791001,"土地使用與運輸專題研究","白仁德","二234","綜合270622",3.0,選修,"地政碩一地政博一地政碩二地政博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,258003001,"總體經濟理論（一）","蕭明福","二234","綜南270212",3.0,必修,"經濟碩一",中文,否,碩士班,"＠備註:無"
114,1,258018001,"經濟計量學","廖仁哲","三234","大勇210205",3.0,必修,"經濟碩一經濟碩二",英文,是,碩士班,"＠備註:無"
114,1,259057001,"民族學理論","官大偉、陳怡萱","二234","綜合270717",3.0,必修,"民族碩一民族碩二",中文,否,碩士班,"＠備註:無"
114,1,261105001,"量化研究法","蘇昱璇","二234","綜合270723",3.0,群修,"國發碩一國發碩二",中文,否,碩士班,"＠備註:碩士班群修(博士班補修)；外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
114,1,261872001,"全球化經濟下的勞動與工作","郭益昌","四567","綜合270722",3.0,選修,"國發碩一國發博一國發碩二國發博二",中文,否,碩士班、博士班,"＠備註:碩博選。同學如擬選修，經授課老師同意後，交由本所統一加選。"
114,1,261875001,"社會創新","魏玫娟","三567","綜合270722",3.0,選修,"國發碩一國發博一國發碩二國發博二",中文,否,碩士班、博士班,"＠備註:碩博選修。外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
114,1,261922001,"東南亞政治發展","劉曉鵬","二234","綜合270722",3.0,選修,"國發碩一國發博一國發碩二國發博二",中文,否,碩士班、博士班,"＠備註:碩博選修。外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
114,1,262002001,"勞動法學專題研究","吳姿慧","五567","綜合271233",3.0,必修,"勞工碩一",中文,否,碩士班,"＠備註:無"
114,1,262010001,"勞動事務實習：勞動市場（二）","張其恆","五CD","綜合271233",1.0,群修,"勞工碩一勞工碩二",中文,否,碩士班,"＠備註:無"
114,1,262914001,"勞動社會學專題研究（一）","劉梅君","二34","綜合271233",2.0,選修,"勞工碩一勞工碩二",中文,否,碩士班,"＠備註:無"
114,1,264101001,"社會政策與社會立法專題","蔡培元","四567","綜合271443",3.0,群修,"社工碩一社工碩二",中文,否,碩士班,"＠備註:無"
114,1,264861001,"進階社會工作實習","蔡培元","三EFG","綜合271446",3.0,選修,"社工碩一社工博一社工碩二社工博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,264884001,"兒少福利專題","林宜輝","四567","綜合271446",3.0,選修,"社工碩一社工博一社工碩二社工博二",英文,是,碩士班、博士班,"＠備註:無"
114,1,264889001,"原住民族長期照顧","王增勇","三567","綜合271443",3.0,選修,"社工碩一社工博一社工碩二社工博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,266002001,"應用個體經濟","蘇昱璇","四234","綜北270303",3.0,必修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:與國發所合開"
114,1,266837001,"大型跨國調查資料之分析與應用","蔡咏諭","四234","綜南270208",3.0,選修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:無"
114,1,266848001,"思辨：當代社會議題","謝文琪","五234","綜南270314",3.0,選修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:需出席第一堂課經授課教師同意後可加簽"
114,1,266849001,"永續發展數據分析：理論與應用","卞中佩","四234","國際360408",3.0,選修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:需修過 Python或 R基礎程式設計課程。"
114,1,266910001,"發展援助專題","劉曉鵬","三234","綜合270723",3.0,選修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:無"
114,1,266926001,"國際金融","梁斐琪","五234","大勇210103",3.0,選修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:無"
114,1,266941001,"所得稅問題","周德宇","五234","綜南270411",3.0,選修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:與財政系合開"
114,1,267944001,"原住民族傳統慣習與國家法制","吳秦雯、陳怡萱","三D56","綜南270314",3.0,群修,"原碩專一原碩專二原碩專三原碩專四",中文,否,碩士班,"＠備註:本課程為原專班學生群修課，不開放非原專班學生修課。"
114,1,923900001,"空間分析","林士淵","二EFG","",3.0,選修,"地政專一地政專二",中文,否,碩士班,"＠備註:無"
114,1,926812001,"社會科學研究方法概論","杜福童","二567","",1.0,選修,"亞太碩一亞太碩二",英文,是,碩士班,"＠備註:本課程為密集授課，上課時間10月28日至12月2日的每週二下午14：10-17：00，共計6次課程。"
114,1,921026001,"社會科學研究方法（二）：質化研究方法","湯京平","五FGH","",3.0,群修,"行管碩一行國防一行領導一行管碩二行國防二行領導二",中文,否,碩士班,"＠備註:群修(方法類)"
114,1,921033021,"政策分析與管理","胡偉民、郭振雄","三FGH","",3.0,群修,"行國防一行國防二行國防三行國防四",中文,否,碩士班,"＠備註:國防專班課程。上課地點為藍天樓。"
114,1,921034001,"公共管理","蕭乃沂","二FGH","",3.0,群修,"行管碩一行國防一行管碩二行國防二",中文,否,碩士班,"＠備註:群修(專業類)"
114,1,921811001,"跨域治理","陳敦源","三FGH","",3.0,選修,"行管碩一行國防一行管碩二行國防二",中文,否,碩士班,"＠備註:公共治理模組。已修習過「跨域管理」課程之學生，請勿選修本課程。"
114,1,921813001,"比較勞動關係與政策","吳姿慧、劉梅君","一FGH","",3.0,選修,"行管碩一行國防一行管碩二行國防二",中文,否,碩士班,"＠備註:社會勞動/社會永續模組。已修習過「比較勞動與立法」課程之學生，請勿選修本課程。"
114,1,923937001,"GPS定位測量專題研究","林老生","六234","",3.0,選修,"地政專一地政專二",中文,否,碩士班,"＠備註:無"
114,1,926827001,"兩岸公共政策比較研究","王慧敏","四567","綜北270303",3.0,選修,"亞太碩一亞太碩二",英文,是,碩士班,"＠備註:無"
114,1,926847001,"地理資訊系統與社會科學","廖興中","一567","綜合271149",3.0,選修,"亞太碩一亞太碩二",英文,是,碩士班,"＠備註:無"
114,1,926893001,"中國經濟發展","王信實、李浩仲、莊奕琦","二234","綜合271201",3.0,選修,"亞太碩一亞太碩二亞太碩三亞太碩四",英文,是,碩士班,"＠備註:IMAS主開"
114,1,921025011,"社會科學研究方法（一）：量化研究方法","朱琇妍、李文傑","日234","",3.0,群修,"行管碩一行國防一行領導一行管碩二行國防二行領導二",中文,否,碩士班,"＠備註:此為暑期課程，由系所分派，請勿自行選課。群修(方法類)。"
114,1,921039021,"研究設計與論文實作","洪福聲、魏玫娟","六AB1","",3.0,群修,"行管碩一行國防一行領導一行管碩二行國防二行領導二",中文,否,碩士班,"＠備註:此為暑期課程，由系所分派，請勿自行選課。群修(方法類)。"
114,1,921041021,"領導與管理專題","白仁德、朱琇妍、俞振華、彭喜樞、甯方璽、楊婉瑩、蕭乃沂、戴秀雄、羅光達","六234","",3.0,必修,"行領導一行領導二",中文,否,碩士班,"＠備註:共同必修。領導專班課程。本課程由系所分派。"
114,1,921803001,"人力資本經濟學","莊奕琦","五D56","",3.0,選修,"行國防一行領導一行國防二行領導二",中文,否,碩士班,"＠備註:領導決策專班選修課程。上課地點為政治大學。"
114,1,921815001,"人力資源與組織發展","施能傑、董祥開","一FGH","",3.0,選修,"行管碩一行國防一行領導一行管碩二行國防二行領導二",中文,否,碩士班,"＠備註:公共治理模組。已修習過「組織理論與行為」課程之學生，請勿選修本課程。"
114,1,921815011,"人力資源與組織發展","傅凱若、廖洲棚","六FGH","",3.0,選修,"行領導一行領導二",中文,否,碩士班,"＠備註:此為暑期領導決策專班課程，由系所分派，請勿自行選課。上課地點為國防大學。"
114,1,923893001,"農地、共用資源與農村發展專題研究","顏愛靜","六234","",3.0,選修,"地政專一地政專二",中文,否,碩士班,"＠備註:無"
114,1,923949001,"不動產估價專題研究","陳奉瑤","四EFG","",3.0,選修,"地政專一地政專二",中文,否,碩士班,"＠備註:無"
114,1,926824001,"人類學理論","吳考甯","二234","綜南270416",3.0,選修,"亞太碩一亞太碩二",英文,是,碩士班,"＠備註:無"
114,1,926832001,"思辨：當代社會議題","謝文琪","五234","綜南270314",3.0,選修,"亞太碩一亞太碩二",英文,是,碩士班,"＠備註:需出席第一堂課經授課教師同意後可加簽"
114,1,926854001,"國際環境與能源專題","李栢浡","三567","綜南270109",3.0,選修,"亞太碩一亞太碩二亞太碩三",英文,是,碩士班,"＠備註:無"
114,1,926868001,"全球衛生治理","杜文苓、劉汗曦","五234","電算智慧教室",3.0,選修,"亞太碩一亞太碩二",英文,是,碩士班,"＠備註:學碩合開"
114,1,252003001,"政治學方法論","盛杏湲","四D56","綜南270726",3.0,必修,"政治碩一政治碩二",中文,否,碩士班,"＠備註:無"
114,1,252672001,"十九世紀哲學","詹康","一567","",3.0,選修,"政治碩一政治博一政治碩二政治博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,252699001,"全球化與東亞福利國家","錢宜群","一D56","綜南270413",3.0,選修,"政治碩一政治博一政治碩二政治博二",中文,否,碩士班、博士班,"＠備註:本課程僅限有選課且全程出席第一週課堂者選修，如未出席者，請自行退選。"
114,1,252730001,"選舉文宣企劃","吳秀瓊","四34C","綜北270204",3.0,選修,"政治碩一政治碩二",中文,否,��士班,"＠備註:無"
114,1,252734001,"政治學實習","蔡中民","五123","綜合270728",3.0,選修,"政治碩一政治碩二",中文,否,碩士班,"＠備註:請先以mail徵得授課教師同意後再選課。"
114,1,254089001,"科技社會學","陳宗文","五D56","綜合270835",3.0,群修,"社會碩一社會博一社會碩二社會博二",中文,否,碩士班、博士班,"＠備註:合辦博（四）"
114,1,254779001,"科技社會與文化","楊智元","二D56","研究250421",3.0,選修,"社會碩一社會碩二",中文,否,碩士班,"＠備註:無"
114,1,255818001,"跨國企業國際稅收管理","曾博昇","四D56","綜南270312",3.0,選修,"財政碩一財政碩二",中文,否,碩士班,"＠備註:資誠聯合會計師事務所曾博昇會計師授課"
114,1,255824001,"能源經濟管理導論","周麗芳","一12二8","綜南270211綜北270205",3.0,選修,"財政碩一財政碩二",中文,否,碩士班,"＠備註:無"
114,1,256003001,"行政組織與管理","張鎧如","二234","綜南270314",3.0,必修,"公行碩一",中文,否,碩士班,"＠備註:無"
114,1,256684001,"地理資訊系統與社會科學","廖興中","一567","綜合271149",3.0,選修,"公行碩一公行博一公行碩二公行博二",英文,是,碩士班、博士班,"＠備註:英語授課"
114,1,256766001,"基礎統計學","董祥開","三D56","綜合271149",3.0,選修,"公行碩一公行博一公行碩二公行博二",中文,否,碩士班、博士��,"＠備註:無"
114,1,257718001,"不動產市場計量經濟分析","朱芳妮","四567","綜合270622",3.0,選修,"地政碩一地政博一地政碩二地政博二",英文,是,碩士班、博士班,"＠備註:無"
114,1,257723001,"日本都市計畫與都市設計實務","白仁德","未定或彈性","",1.0,選修,"地政碩一地政碩二",中文,否,碩士班,"＠備註:國合處海外短期課程"
114,1,258914001,"產業經濟學（一）","何靜嫺","四78E","綜北270404",3.0,選修,"經濟碩一經濟博一經濟碩二經濟博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,259665001,"亞洲主權：人類學視角","吳考甯","三234","綜北270304",3.0,選修,"民族碩一民族博一民族碩二",英文,是,碩士班、博士班,"＠備註:無"
114,1,259693001,"語言、文化與數位媒體","劉子愷","四234","綜北270306",3.0,選修,"民族碩一",英文,是,碩士班,"＠備註:無"
114,1,261867001,"自然資源與再生能源","郭益昌","二567","綜合270722",3.0,選修,"國發碩一國發博一國發碩二國發博二",英文,是,碩士班、博士班,"＠備註:碩博選修。外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
114,1,261879001,"人性與存有：民族誌與人類學觀點","何浩慈","二567","綜合270723",3.0,選修,"國發碩一國發博一國發碩二國發博二",英文,是,碩士班、博士班,"＠備註:碩博選修。外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
114,1,261897001,"應用個體經濟","蘇昱璇","四234","綜北270303",3.0,選修,"國發碩一國發博一國發碩二國發博二",英文,是,碩士班、博士班,"＠備註:碩博選修（應經碩合開）。外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
114,1,261924001,"發展援助專題","劉曉鵬","三234","綜合270723",3.0,選修,"國發碩一國發博一國發碩二國發博二",英文,是,碩士班、博士班,"＠備註:碩博選修。外所同學如需加簽，經授課老師同意後，交由本所統一加選。"
114,1,264015011,"社會工作實習","蔡培元","五EFG","綜合271437",3.0,必修,"社工碩二",中文,否,碩士班,"＠備註:無"
114,1,264870001,"行動研究","夏曉鵑","二EFG","綜合271443",3.0,選修,"社工碩一社工博一社工碩二社工博二社工博三",中文,否,碩士班、博士班,"＠備註:無"
114,1,264873001,"遷移與發展","夏曉鵑","三EFG","綜合271443",3.0,選修,"社工碩一社工博一社工碩二社工博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,264877001,"高齡社會學與社會福利專題","王明聖","二234","綜合271446",3.0,選修,"社工碩一社工博一社工碩二社工博二",英文,是,碩士班、博士班,"＠備註:無"
114,1,264925001,"優勢觀點社會工作","宋麗玉","二567","綜合271446",3.0,選修,"社工碩一社工博一社工碩二社工博二",中文,否,碩士班、博士班,"＠備註:無"
114,1,266007001,"應用計量經濟學","傅健豪","三D56","綜南270315",3.0,群修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:無"
114,1,266008001,"研究方法論","湯京平","一D56","綜南270314",3.0,群修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:與亞太博合開"
114,1,266871001,"兩岸與東亞的區域發展","莊奕琦","四D56","綜合271201",3.0,選修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:與亞太碩合開"
114,1,266888001,"空間決策","范噶色","一78E","綜合270610",3.0,選修,"應社碩一應社碩二",英文,是,碩士班,"＠備註:與地政系合開"
114,1,267002001,"行政法","吳秦雯","六567","綜南270314",3.0,必修,"原碩專一",中文,否,碩士班,"＠備註:本課程為原專班學生必修課，不開放非原專班學生修課。"
114,1,267007001,"原住民族空間規劃","林郁芳、蕭惠中","四D56","綜南270410",3.0,群修,"原碩專一原碩專二",中文,否,碩士班,"＠備註:本課程為原專班學生群修課,不開放非原專班學生修課。建議選修本課程之學生，應先修過「地圖學與地理資訊系統」、「國土空間計畫法制」等相關課程，以利後續課程內容之理解與應用。"
114,1,267937001,"原住民族空間規劃","林郁芳、蕭惠���","四D56","",3.0,選修,"原碩專一原碩專二原碩專三原碩專四",中文,否,碩士班,"＠備註:本課程為原專班學生群修課,不開放非原專班學生修課。"
114,1,926949001,"兩岸與東亞的區域發展","莊奕琦","四D56","綜合271201",3.0,選修,"亞太碩一亞太碩二",英文,是,碩士班,"＠備註:亞太碩主開"
114,1,252101001,"經驗政治理論與方法","黃紀","四D56","綜合270728",3.0,群修,"政治博一政治博二",英文,是,博士班,"＠備註:無"
114,1,265817001,"中國政治經濟發展","黃兆年","四234","綜合270722",3.0,選修,"亞太博一亞太博二",英文,是,博士班,"＠備註:國發主開"
114,1,265842001,"發展援助專題","劉曉鵬","三234","綜合270723",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:國發主開"
114,1,255021001,"高等個體經濟學（一）","王智賢","四D56","綜合270946",3.0,必修,"財政博一",中文,否,博士班,"＠備註:宜修過或正在修賽局論，此課號限博士班學生選課，碩士班學生請勿選此課號(請改選255816001)"
114,1,258021001,"進階個體經濟分析","李浩仲","三234","綜合271034",3.0,必修,"經濟博一經濟博二",中文,否,博士班,"＠備註:無"
114,1,265001001,"亞太區域發展","杜福童","三567","綜南270110",3.0,必修,"亞太博一亞太博二",英文,是,博士班,"＠備註:IDAS主開"
114,1,265771001,"文化社會學","杜福童","一567","綜南270308",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:IDAS主開"
114,1,265794001,"人性與存有：民族誌與人類學觀點","何浩慈","二567","",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:國發主開"
114,1,265806001,"亞太政治經濟","陳永福","五234","綜合271215",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:IDAS主開，9-10月中為遠距教學"
114,1,265933001,"統計分析導論","關秉寅","四567","綜合271215",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:IDAS主開"
114,1,259060001,"民族學專題研究","林修澈、黃季平","二EFG","綜合270514",3.0,必修,"民族博一",中文,否,博士班,"＠備註:加簽在第一次上課時間內處理，逾期不受理。"
114,1,264012001,"社會科學研究方法","王明聖","三D56","綜合271446",3.0,必修,"社工博一社工博二",中文,否,博士班,"＠備註:無"
114,1,265770001,"諸世界秩序的政治神學","梁家瑜","三567","綜合271201",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:IDAS主開"
114,1,265776001,"人類學理論","吳考甯","二234","",3.0,選修,"亞太博一亞太博二",英文,是,博士班,"＠備註:民族系主開"
114,1,265777001,"亞太地區的地緣政治、全球化及科技競爭","劉復國","二567","綜合271215",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:IDAS主開"
114,1,265802001,"亞洲主權：人類學視角","吳考甯","三234","綜北270304",3.0,選修,"亞太博一亞太博二",英文,是,博士班,"＠備註:無"
114,1,265805001,"亞太區域安全研究專題","李喜明、袁力強","三8EF","綜南270314",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:IDAS主開"
114,1,265827001,"地理資訊系統與社會科學","廖興中","一567","綜合271149",3.0,選修,"亞太博一亞太博二",英文,是,博士班,"＠備註:公行主開"
114,1,255029001,"專題研討","陳國樑","五CD","",0,必修,"財政博一財政博二財政博三財政博四",中文,否,博士班,"＠備註:由系主任開課"
114,1,255837001,"數理方法","賴育邦","一D56","綜合270946",3.0,選修,"財政博一財政博二",中文,否,博士班,"＠備註:無"
114,1,256029001,"高等量化研究","朱斌妤","三D56","綜館271134",3.0,必修,"公行博一",中文,否,博士班,"＠備註:無"
114,1,258022001,"進階總體經濟分析","陳樹衡","一EFG","綜合271034",3.0,必修,"經濟博一經濟博二",英文,是,博士班,"＠備註:本課程為英語授課，但若無國際學生修習，則改為中文授課。"
114,1,258744001,"經濟問題研討（六）","許育進","二56","教室洽系所",1.0,選修,"經濟博一經濟博二",中文,否,博士班,"＠備註:本課程於中研院上課"
114,1,265002001,"研究方法論","湯京平","一D56","綜南270314",3.0,必修,"亞太博一亞太博二",英文,是,博士班,"＠備註:無"
114,1,265768001,"高齡社會學與社會福利專題","王明聖","二234","",3.0,選修,"亞太博一亞太博二",英文,是,博士班,"＠備註:無"
114,1,265769001,"社會科學研究方法概論","杜福童","二567","綜合271201",1.0,選修,"亞太博一亞太博二",英文,是,博士班,"＠備註:本課程為密集授課，上課時間10月28日至12月2日的每週二下午14：10-17：00，共計6次課程。"
114,1,265891001,"東南亞比較政治","游雅雯","五234","綜合271201",3.0,選修,"亞太博一亞太博二亞太博三",英文,是,博士班,"＠備註:IDAS主開"
114,1,306047011,"資訊管理","李怡慧","三234","商館260101",3.0,必修,"資管二甲資管二乙",英文,是,學士班,"＠備註:英文授課。人數限制50人。"
114,1,306715001,"Agentic AI 在金融領域的應用","張家銘、蔡瑞煌","四D56","電算智慧教室",3.0,選修,"資管三甲資管三乙資管四甲資管四乙",中文,否,學士班,"＠備註:學碩合開。限大三~大四生修習。人數設50人。"
114,1,307033001,"財務管理個案","陳嬿如","三567","炎成創新廳",3.0,必修,"財管四",中文,否,學士班,"＠備註:先修進階財務管理。補課時間及加簽原則(含雙主修、輔系生)請詳教學大綱。"
114,1,307861001,"壽險經營管理實務講座","曾毓英","二D56","逸仙050101",3.0,選修,"財管三財管四",中文,否,學士班,"＠備註:限大三大四生，與風管系合開。不開放加簽。"
114,1,307917001,"財務報表分析","龔則立","五D56","商館260101",3.0,選修,"財管四",中文,否,學士班,"＠備註:先修財務管理、中級會計學一學年。學碩合開。本課程高度重視同學的課堂參與，修課前請詳閱教學大綱及評分標準"
114,1,308002001,"微積分","曾毓英","五D56","商館260306",3.0,必修,"風管一",中文,否,學士班,"＠備註:微積分實習課課號:308951011，上課時間:五7，一定要選修，無法配合者，請勿選課。"
114,1,308003011,"民法概要","王正偉","四56","法學院416講堂",2.0,必修,"風管一",中文,否,學士班,"＠備註:無"
114,1,301033001,"國際行銷管理","陳建維","一D56","商館260205",3.0,群修,"國貿三甲國貿三乙國貿四甲國貿四乙",中文,否,學士班,"＠備註:先修行銷管理"
114,1,301040001,"國際經貿法","施文真","一D56","商館260311",3.0,群修,"國貿二甲國貿二乙",中文,否,學士班,"＠備註:無"
114,1,301044001,"國際買賣法","薛景文","二D56","學思040202",3.0,群修,"國貿二甲國貿二乙",中文,否,學士班,"＠備註:無"
114,1,301046001,"國貿理論與政策","徐則謙","二D56","研究250201",3.0,群修,"國貿三甲國貿三乙國貿四甲國貿四乙",中文,否,學士班,"＠備註:先修經濟學"
114,1,301046011,"國貿理論與政策","徐則謙","四D56","研究250307",3.0,群修,"國貿三甲國貿三乙國貿四甲國貿四乙",中文,否,學士班,"＠備註:先修經濟學"
114,1,301049001,"國際金融","郭炳伸","二EFG","寶來國際廳",3.0,群修,"國貿三甲國貿三乙國貿四甲國貿四乙",中文,否,學士班,"＠備註:先修總體經濟學"
114,1,301780001,"菁英商務英語: 提案與談判技巧","古如君","二78","商館260304",2.0,選修,"國貿二甲國貿二乙",英文,否,學士班,"＠備註:第一節上課務必出席，如無特殊原因缺席，請自行退選。"
114,1,302034001,"貨幣銀行學","趙世偉","五234","資訊140201",3.0,必修,"金融二",中文,否,學士班,"＠備註:先修經濟學。授課老師公告：非真正有興趣者請勿選課。"
114,1,302833011,"金融數量","江彌修","一D56","商館260304",3.0,選修,"金融三金融四",中文,否,學士班,"＠備註:金融系優先。"
114,1,303043011,"電腦審計","柯志賢","三78E","教室洽系所",1.0,必修,"會計四甲會計四乙",中文,否,學士班,"＠備註:於9/3~10/1連續5週，每週三78E節密集上課，請注意授課大綱。上課教室在商學院7樓260705會計系電腦稽核實驗室。第六堂之實務課程分享調整至11/12，請記得要上課，教室待系辦宣布。"
114,1,303043021,"電腦審計","柯志賢","三D56","商館260705",1.0,必修,"會計四甲會計四乙",中文,否,學士班,"＠備註:10/8~11/12連續6週，每週三D56節密集上課，請注意授課大綱。上課教室在商學院7樓260705會計系電腦稽核實驗室。11/12教室待系辦宣布。"
114,1,303818001,"資料科學核心技術專題","温紹羣","三D56","商館260306",3.0,選修,"會計三甲會計三乙",中文,否,學士班,"＠備註:學生須自備電腦，基石模組必修課程。第一堂課務必出席 ，加簽請統一於第一堂課找課堂助教留資料"
114,1,303830001,"商業資料分析基礎：Python （一）","俞京和","四D56","商館260210",3.0,選修,"會計一甲",英文,是,學士班,"＠備註:學生須自備電腦，基石模組必修課程"
114,1,303830011,"商業資料分析基礎：Python （一）","俞京和","五D56","商館260210",3.0,選修,"會計一乙",英文,是,學士班,"＠備註:學生須自備電腦，基石模組必修課程"
114,1,305021001,"組織行為","黃家齊","三234","元大人文廳",3.0,必修,"企管二甲企管二乙",中文,否,學士班,"＠備註:企管專班，先修管理學。"
114,1,305650001,"產品與品牌管理","白佩玉","三234","商館260712",3.0,選修,"企管三甲企管三乙企管四甲企管四乙",中文,否,學士班,"＠備註:學碩合開。先修行銷管理。"
